Route,Cost,Region,Time
Distribution Centre Auckland--Countdown Auckland City--Countdown Grey Lynn--Countdown Onehunga--Distribution Centre Auckland,1037.2219444444445,SR5,4.498988888888889
Distribution Centre Auckland--Countdown Auckland City--Countdown Grey Lynn--Countdown St Johns--Distribution Centre Auckland,1152.6539583333333,SR5,4.918741666666667
Distribution Centre Auckland--Countdown Auckland City--Countdown Grey Lynn--Countdown St Lukes--Distribution Centre Auckland,1033.1985416666666,SR5,4.484358333333334
Distribution Centre Auckland--Countdown Auckland City--Countdown Grey Lynn Central--Countdown Metro Albert Street--Distribution Centre Auckland,986.5050694444443,SR5,4.314563888888888
Distribution Centre Auckland--Countdown Auckland City--Countdown Grey Lynn Central--Countdown Metro Halsey Street--Distribution Centre Auckland,953.6265277777777,SR5,4.195005555555555
Distribution Centre Auckland--Countdown Auckland City--Countdown Grey Lynn Central--Countdown Mt Eden--Distribution Centre Auckland,1031.0466666666666,SR5,4.476533333333333
Distribution Centre Auckland--Countdown Auckland City--Countdown Grey Lynn Central--Countdown Mt Roskill--Distribution Centre Auckland,1033.0893055555557,SR5,4.483961111111111
Distribution Centre Auckland--Countdown Auckland City--Countdown Grey Lynn Central--Countdown Newmarket--Distribution Centre Auckland,1074.356875,SR5,4.634024999999999
Distribution Centre Auckland--Countdown Auckland City--Countdown Grey Lynn Central--Countdown Onehunga--Distribution Centre Auckland,1034.1984722222223,SR5,4.487994444444444
Distribution Centre Auckland--Countdown Auckland City--Countdown Grey Lynn Central--Countdown St Johns--Distribution Centre Auckland,1157.0524305555555,SR5,4.9347361111111105
Distribution Centre Auckland--Countdown Auckland City--Countdown Grey Lynn Central--Countdown St Lukes--Distribution Centre Auckland,1026.478611111111,SR5,4.459922222222222
Distribution Centre Auckland--Countdown Auckland City--Countdown Metro Albert Street--Countdown Metro Halsey Street--Distribution Centre Auckland,756.1800000000001,SR5,3.3608000000000002
Distribution Centre Auckland--Countdown Auckland City--Countdown Metro Albert Street--Countdown Mt Eden--Distribution Centre Auckland,868.8756250000001,SR5,3.861669444444445
Distribution Centre Auckland--Countdown Auckland City--Countdown Metro Albert Street--Countdown Mt Roskill--Distribution Centre Auckland,882.2,SR5,3.9208888888888893
Distribution Centre Auckland--Countdown Auckland City--Countdown Metro Albert Street--Countdown Newmarket--Distribution Centre Auckland,881.5343750000001,SR5,3.917930555555556
Distribution Centre Auckland--Countdown Auckland City--Countdown Metro Albert Street--Countdown Onehunga--Distribution Centre Auckland,870.15875,SR5,3.8673722222222224
Distribution Centre Auckland--Countdown Auckland City--Countdown Metro Albert Street--Countdown Ponsonby--Distribution Centre Auckland,895.9025,SR5,3.981788888888889
Distribution Centre Auckland--Countdown Auckland City--Countdown Metro Albert Street--Countdown Pt Chevalier--Distribution Centre Auckland,910.5019444444443,SR5,4.038188888888889
Distribution Centre Auckland--Countdown Auckland City--Countdown Metro Albert Street--Countdown St Johns--Distribution Centre Auckland,932.6379166666667,SR5,4.118683333333333
Distribution Centre Auckland--Countdown Auckland City--Countdown Metro Albert Street--Countdown St Lukes--Distribution Centre Auckland,872.9168750000001,SR5,3.879630555555556
Distribution Centre Auckland--Countdown Auckland City--Countdown Metro Albert Street--Countdown Three Kings--Distribution Centre Auckland,923.2061805555558,SR5,4.084386111111112
Distribution Centre Auckland--Countdown Auckland City--Countdown Metro Albert Street--Countdown Victoria Street West--Distribution Centre Auckland,922.5118055555556,SR5,4.081861111111111
Distribution Centre Auckland--Countdown Auckland City--Countdown Metro Halsey Street--Countdown Mt Eden--Distribution Centre Auckland,871.63125,SR5,3.8739166666666667
Distribution Centre Auckland--Countdown Auckland City--Countdown Metro Halsey Street--Countdown Mt Roskill--Distribution Centre Auckland,870.684375,SR5,3.8697083333333335
Distribution Centre Auckland--Countdown Auckland City--Countdown Metro Halsey Street--Countdown Newmarket--Distribution Centre Auckland,877.0968750000001,SR5,3.8982083333333337
Distribution Centre Auckland--Countdown Auckland City--Countdown Metro Halsey Street--Countdown Onehunga--Distribution Centre Auckland,858.64375,SR5,3.8161944444444442
Distribution Centre Auckland--Countdown Auckland City--Countdown Metro Halsey Street--Countdown Ponsonby--Distribution Centre Auckland,881.015,SR5,3.9156222222222223
Distribution Centre Auckland--Countdown Auckland City--Countdown Metro Halsey Street--Countdown Pt Chevalier--Distribution Centre Auckland,897.0768750000001,SR5,3.9870083333333337
Distribution Centre Auckland--Countdown Auckland City--Countdown Metro Halsey Street--Countdown St Johns--Distribution Centre Auckland,954.7028472222223,SR5,4.198919444444445
Distribution Centre Auckland--Countdown Auckland City--Countdown Metro Halsey Street--Countdown St Lukes--Distribution Centre Auckland,861.4012500000001,SR5,3.8284500000000006
Distribution Centre Auckland--Countdown Auckland City--Countdown Metro Halsey Street--Countdown Three Kings--Distribution Centre Auckland,917.7825694444444,SR5,4.064663888888889
Distribution Centre Auckland--Countdown Auckland City--Countdown Metro Halsey Street--Countdown Victoria Street West--Distribution Centre Auckland,911.1917361111113,SR5,4.040697222222223
Distribution Centre Auckland--Countdown Auckland City--Countdown Mt Eden--Countdown Mt Roskill--Distribution Centre Auckland,992.0646527777776,SR5,4.334780555555555
Distribution Centre Auckland--Countdown Auckland City--Countdown Mt Eden--Countdown Newmarket--Distribution Centre Auckland,1026.8995138888888,SR5,4.461452777777778
Distribution Centre Auckland--Countdown Auckland City--Countdown Mt Eden--Countdown Onehunga--Distribution Centre Auckland,986.4286805555556,SR5,4.3142861111111115
Distribution Centre Auckland--Countdown Auckland City--Countdown Mt Eden--Countdown Ponsonby--Distribution Centre Auckland,1055.979236111111,SR5,4.567197222222222
Distribution Centre Auckland--Countdown Auckland City--Countdown Mt Eden--Countdown Pt Chevalier--Distribution Centre Auckland,1059.3380555555555,SR5,4.579411111111111
Distribution Centre Auckland--Countdown Auckland City--Countdown Mt Eden--Countdown St Johns--Distribution Centre Auckland,1113.3304861111112,SR5,4.775747222222223
Distribution Centre Auckland--Countdown Auckland City--Countdown Mt Eden--Countdown St Lukes--Distribution Centre Auckland,989.2565972222221,SR5,4.324569444444444
Distribution Centre Auckland--Countdown Auckland City--Countdown Mt Roskill--Countdown Newmarket--Distribution Centre Auckland,1093.553402777778,SR5,4.703830555555556
Distribution Centre Auckland--Countdown Auckland City--Countdown Mt Roskill--Countdown Onehunga--Distribution Centre Auckland,996.8924305555557,SR5,4.352336111111112
Distribution Centre Auckland--Countdown Auckland City--Countdown Mt Roskill--Countdown Ponsonby--Distribution Centre Auckland,1115.8581944444445,SR5,4.784938888888889
Distribution Centre Auckland--Countdown Auckland City--Countdown Mt Roskill--Countdown Pt Chevalier--Distribution Centre Auckland,1092.289166666667,SR5,4.699233333333334
Distribution Centre Auckland--Countdown Auckland City--Countdown Mt Roskill--Countdown St Johns--Distribution Centre Auckland,1168.6940972222224,SR5,4.977069444444445
Distribution Centre Auckland--Countdown Auckland City--Countdown Mt Roskill--Countdown St Lukes--Distribution Centre Auckland,1021.6783333333333,SR5,4.442466666666666
Distribution Centre Auckland--Countdown Auckland City--Countdown Newmarket--Countdown Onehunga--Distribution Centre Auckland,993.1088888888889,SR5,4.338577777777778
Distribution Centre Auckland--Countdown Auckland City--Countdown Newmarket--Countdown Ponsonby--Distribution Centre Auckland,1039.8054166666668,SR5,4.508383333333334
Distribution Centre Auckland--Countdown Auckland City--Countdown Newmarket--Countdown Pt Chevalier--Distribution Centre Auckland,1040.0827083333336,SR5,4.509391666666668
Distribution Centre Auckland--Countdown Auckland City--Countdown Newmarket--Countdown St Johns--Distribution Centre Auckland,1072.364652777778,SR5,4.626780555555556
Distribution Centre Auckland--Countdown Auckland City--Countdown Newmarket--Countdown St Lukes--Distribution Centre Auckland,996.4791666666666,SR5,4.350833333333333
Distribution Centre Auckland--Countdown Auckland City--Countdown Onehunga--Countdown Ponsonby--Distribution Centre Auckland,1168.6375694444444,SR5,4.9768638888888885
Distribution Centre Auckland--Countdown Auckland City--Countdown Onehunga--Countdown Pt Chevalier--Distribution Centre Auckland,1156.4466666666665,SR5,4.932533333333333
Distribution Centre Auckland--Countdown Auckland City--Countdown Onehunga--Countdown St Johns--Distribution Centre Auckland,1136.6650000000002,SR5,4.860600000000001
Distribution Centre Auckland--Countdown Auckland City--Countdown Onehunga--Countdown St Lukes--Distribution Centre Auckland,1090.9798611111112,SR5,4.694472222222222
Distribution Centre Auckland--Countdown Auckland City--Countdown Ponsonby--Countdown St Johns--Distribution Centre Auckland,1124.999652777778,SR5,4.818180555555556
Distribution Centre Auckland--Countdown Auckland City--Countdown Ponsonby--Countdown St Lukes--Distribution Centre Auckland,1012.5055555555557,SR5,4.409111111111112
Distribution Centre Auckland--Countdown Auckland City--Countdown Pt Chevalier--Countdown St Johns--Distribution Centre Auckland,1162.969513888889,SR5,4.956252777777778
Distribution Centre Auckland--Countdown Auckland City--Countdown Pt Chevalier--Countdown St Lukes--Distribution Centre Auckland,1029.812986111111,SR5,4.472047222222222
Distribution Centre Auckland--Countdown Auckland City--Countdown St Johns--Countdown St Lukes--Distribution Centre Auckland,1119.3140277777777,SR5,4.7975055555555555
Distribution Centre Auckland--Countdown Greenlane--Countdown Grey Lynn--Countdown Metro Albert Street--Distribution Centre Auckland,931.0780555555555,SR5,4.113011111111111
Distribution Centre Auckland--Countdown Greenlane--Countdown Grey Lynn--Countdown Metro Halsey Street--Distribution Centre Auckland,891.079375,SR5,3.960352777777778
Distribution Centre Auckland--Countdown Greenlane--Countdown Grey Lynn--Countdown Mt Eden--Distribution Centre Auckland,1000.9448611111111,SR5,4.367072222222222
Distribution Centre Auckland--Countdown Greenlane--Countdown Grey Lynn--Countdown Mt Roskill--Distribution Centre Auckland,1002.9874999999998,SR5,4.374499999999999
Distribution Centre Auckland--Countdown Greenlane--Countdown Grey Lynn--Countdown Newmarket--Distribution Centre Auckland,1033.1374305555557,SR5,4.484136111111112
Distribution Centre Auckland--Countdown Greenlane--Countdown Grey Lynn--Countdown Onehunga--Distribution Centre Auckland,1000.4009722222221,SR5,4.365094444444444
Distribution Centre Auckland--Countdown Greenlane--Countdown Grey Lynn--Countdown St Johns--Distribution Centre Auckland,1115.8329861111113,SR5,4.784847222222223
Distribution Centre Auckland--Countdown Greenlane--Countdown Grey Lynn--Countdown St Lukes--Distribution Centre Auckland,996.3775694444442,SR5,4.350463888888888
Distribution Centre Auckland--Countdown Greenlane--Countdown Grey Lynn Central--Countdown Metro Albert Street--Distribution Centre Auckland,938.4564583333332,SR5,4.139841666666666
Distribution Centre Auckland--Countdown Greenlane--Countdown Grey Lynn Central--Countdown Metro Halsey Street--Distribution Centre Auckland,905.5779166666667,SR5,4.020283333333333
Distribution Centre Auckland--Countdown Greenlane--Countdown Grey Lynn Central--Countdown Mt Eden--Distribution Centre Auckland,982.9980555555553,SR5,4.30181111111111
Distribution Centre Auckland--Countdown Greenlane--Countdown Grey Lynn Central--Countdown Mt Roskill--Distribution Centre Auckland,985.0406944444443,SR5,4.309238888888888
Distribution Centre Auckland--Countdown Greenlane--Countdown Grey Lynn Central--Countdown Newmarket--Distribution Centre Auckland,1026.308263888889,SR5,4.459302777777778
Distribution Centre Auckland--Countdown Greenlane--Countdown Grey Lynn Central--Countdown Onehunga--Distribution Centre Auckland,986.1498611111111,SR5,4.313272222222222
Distribution Centre Auckland--Countdown Greenlane--Countdown Grey Lynn Central--Countdown St Johns--Distribution Centre Auckland,1109.0038194444446,SR5,4.760013888888889
Distribution Centre Auckland--Countdown Greenlane--Countdown Grey Lynn Central--Countdown St Lukes--Distribution Centre Auckland,978.43,SR5,4.2852
Distribution Centre Auckland--Countdown Greenlane--Countdown Metro Albert Street--Countdown Metro Halsey Street--Distribution Centre Auckland,759.1612499999999,SR5,3.3740499999999995
Distribution Centre Auckland--Countdown Greenlane--Countdown Metro Albert Street--Countdown Mt Eden--Distribution Centre Auckland,871.856875,SR5,3.874919444444444
Distribution Centre Auckland--Countdown Greenlane--Countdown Metro Albert Street--Countdown Mt Roskill--Distribution Centre Auckland,885.18125,SR5,3.9341388888888886
Distribution Centre Auckland--Countdown Greenlane--Countdown Metro Albert Street--Countdown Newmarket--Distribution Centre Auckland,884.5156249999999,SR5,3.9311805555555552
Distribution Centre Auckland--Countdown Greenlane--Countdown Metro Albert Street--Countdown Onehunga--Distribution Centre Auckland,873.1399999999999,SR5,3.8806222222222218
Distribution Centre Auckland--Countdown Greenlane--Countdown Metro Albert Street--Countdown Ponsonby--Distribution Centre Auckland,898.8837499999998,SR5,3.9950388888888884
Distribution Centre Auckland--Countdown Greenlane--Countdown Metro Albert Street--Countdown Pt Chevalier--Distribution Centre Auckland,914.1456944444442,SR5,4.051438888888888
Distribution Centre Auckland--Countdown Greenlane--Countdown Metro Albert Street--Countdown St Johns--Distribution Centre Auckland,936.2816666666664,SR5,4.131933333333333
Distribution Centre Auckland--Countdown Greenlane--Countdown Metro Albert Street--Countdown St Lukes--Distribution Centre Auckland,875.8981249999999,SR5,3.8928805555555552
Distribution Centre Auckland--Countdown Greenlane--Countdown Metro Albert Street--Countdown Three Kings--Distribution Centre Auckland,926.8499305555555,SR5,4.097636111111111
Distribution Centre Auckland--Countdown Greenlane--Countdown Metro Albert Street--Countdown Victoria Street West--Distribution Centre Auckland,926.1555555555555,SR5,4.095111111111111
Distribution Centre Auckland--Countdown Greenlane--Countdown Metro Halsey Street--Countdown Mt Eden--Distribution Centre Auckland,866.4512500000001,SR5,3.8508944444444446
Distribution Centre Auckland--Countdown Greenlane--Countdown Metro Halsey Street--Countdown Mt Roskill--Distribution Centre Auckland,865.5043750000001,SR5,3.8466861111111115
Distribution Centre Auckland--Countdown Greenlane--Countdown Metro Halsey Street--Countdown Newmarket--Distribution Centre Auckland,871.916875,SR5,3.875186111111111
Distribution Centre Auckland--Countdown Greenlane--Countdown Metro Halsey Street--Countdown Onehunga--Distribution Centre Auckland,853.46375,SR5,3.793172222222222
Distribution Centre Auckland--Countdown Greenlane--Countdown Metro Halsey Street--Countdown Ponsonby--Distribution Centre Auckland,875.8349999999999,SR5,3.8926
Distribution Centre Auckland--Countdown Greenlane--Countdown Metro Halsey Street--Countdown Pt Chevalier--Distribution Centre Auckland,891.896875,SR5,3.963986111111111
Distribution Centre Auckland--Countdown Greenlane--Countdown Metro Halsey Street--Countdown St Johns--Distribution Centre Auckland,948.371736111111,SR5,4.175897222222222
Distribution Centre Auckland--Countdown Greenlane--Countdown Metro Halsey Street--Countdown St Lukes--Distribution Centre Auckland,856.22125,SR5,3.805427777777778
Distribution Centre Auckland--Countdown Greenlane--Countdown Metro Halsey Street--Countdown Three Kings--Distribution Centre Auckland,911.4514583333334,SR5,4.041641666666667
Distribution Centre Auckland--Countdown Greenlane--Countdown Metro Halsey Street--Countdown Victoria Street West--Distribution Centre Auckland,904.8606249999999,SR5,4.017675
Distribution Centre Auckland--Countdown Greenlane--Countdown Mt Eden--Countdown Mt Roskill--Distribution Centre Auckland,919.106388888889,SR5,4.069477777777778
Distribution Centre Auckland--Countdown Greenlane--Countdown Mt Eden--Countdown Newmarket--Distribution Centre Auckland,953.9412500000001,SR5,4.19615
Distribution Centre Auckland--Countdown Greenlane--Countdown Mt Eden--Countdown Onehunga--Distribution Centre Auckland,913.4704166666667,SR5,4.048983333333333
Distribution Centre Auckland--Countdown Greenlane--Countdown Mt Eden--Countdown Ponsonby--Distribution Centre Auckland,983.0209722222223,SR5,4.301894444444445
Distribution Centre Auckland--Countdown Greenlane--Countdown Mt Eden--Countdown Pt Chevalier--Distribution Centre Auckland,986.3797916666667,SR5,4.314108333333333
Distribution Centre Auckland--Countdown Greenlane--Countdown Mt Eden--Countdown St Johns--Distribution Centre Auckland,1040.3722222222223,SR5,4.5104444444444445
Distribution Centre Auckland--Countdown Greenlane--Countdown Mt Eden--Countdown St Lukes--Distribution Centre Auckland,916.2983333333334,SR5,4.059266666666667
Distribution Centre Auckland--Countdown Greenlane--Countdown Mt Roskill--Countdown Newmarket--Distribution Centre Auckland,1019.7670833333335,SR5,4.435516666666667
Distribution Centre Auckland--Countdown Greenlane--Countdown Mt Roskill--Countdown Onehunga--Distribution Centre Auckland,923.1061111111111,SR5,4.084022222222222
Distribution Centre Auckland--Countdown Greenlane--Countdown Mt Roskill--Countdown Ponsonby--Distribution Centre Auckland,1042.071875,SR5,4.516625
Distribution Centre Auckland--Countdown Greenlane--Countdown Mt Roskill--Countdown Pt Chevalier--Distribution Centre Auckland,1018.5028472222222,SR5,4.430919444444444
Distribution Centre Auckland--Countdown Greenlane--Countdown Mt Roskill--Countdown St Johns--Distribution Centre Auckland,1094.907777777778,SR5,4.708755555555556
Distribution Centre Auckland--Countdown Greenlane--Countdown Mt Roskill--Countdown St Lukes--Distribution Centre Auckland,947.8920138888889,SR5,4.174152777777778
Distribution Centre Auckland--Countdown Greenlane--Countdown Newmarket--Countdown Onehunga--Distribution Centre Auckland,929.8237499999999,SR5,4.1084499999999995
Distribution Centre Auckland--Countdown Greenlane--Countdown Newmarket--Countdown Ponsonby--Distribution Centre Auckland,976.5202777777779,SR5,4.278255555555556
Distribution Centre Auckland--Countdown Greenlane--Countdown Newmarket--Countdown Pt Chevalier--Distribution Centre Auckland,976.7975694444444,SR5,4.279263888888889
Distribution Centre Auckland--Countdown Greenlane--Countdown Newmarket--Countdown St Johns--Distribution Centre Auckland,1009.0795138888889,SR5,4.396652777777778
Distribution Centre Auckland--Countdown Greenlane--Countdown Newmarket--Countdown St Lukes--Distribution Centre Auckland,933.1940277777777,SR5,4.120705555555555
Distribution Centre Auckland--Countdown Greenlane--Countdown Onehunga--Countdown Ponsonby--Distribution Centre Auckland,1057.12125,SR5,4.57135
Distribution Centre Auckland--Countdown Greenlane--Countdown Onehunga--Countdown Pt Chevalier--Distribution Centre Auckland,1044.9303472222223,SR5,4.527019444444445
Distribution Centre Auckland--Countdown Greenlane--Countdown Onehunga--Countdown St Johns--Distribution Centre Auckland,1025.1486805555558,SR5,4.455086111111112
Distribution Centre Auckland--Countdown Greenlane--Countdown Onehunga--Countdown St Lukes--Distribution Centre Auckland,979.4635416666664,SR5,4.2889583333333325
Distribution Centre Auckland--Countdown Greenlane--Countdown Ponsonby--Countdown St Johns--Distribution Centre Auckland,1089.248125,SR5,4.688175
Distribution Centre Auckland--Countdown Greenlane--Countdown Ponsonby--Countdown St Lukes--Distribution Centre Auckland,976.7540277777778,SR5,4.279105555555556
Distribution Centre Auckland--Countdown Greenlane--Countdown Pt Chevalier--Countdown St Johns--Distribution Centre Auckland,1118.571527777778,SR5,4.794805555555556
Distribution Centre Auckland--Countdown Greenlane--Countdown Pt Chevalier--Countdown St Lukes--Distribution Centre Auckland,985.4149999999997,SR5,4.310599999999999
Distribution Centre Auckland--Countdown Greenlane--Countdown St Johns--Countdown St Lukes--Distribution Centre Auckland,1051.9756944444443,SR5,4.552638888888889
Distribution Centre Auckland--Countdown Grey Lynn--Countdown Grey Lynn Central--Countdown Metro Albert Street--Distribution Centre Auckland,922.5217361111112,SR5,4.0818972222222225
Distribution Centre Auckland--Countdown Grey Lynn--Countdown Grey Lynn Central--Countdown Metro Halsey Street--Distribution Centre Auckland,891.52625,SR5,3.962338888888889
Distribution Centre Auckland--Countdown Grey Lynn--Countdown Grey Lynn Central--Countdown Mt Eden--Distribution Centre Auckland,967.0633333333333,SR5,4.2438666666666665
Distribution Centre Auckland--Countdown Grey Lynn--Countdown Grey Lynn Central--Countdown Mt Roskill--Distribution Centre Auckland,969.1059722222222,SR5,4.2512944444444445
Distribution Centre Auckland--Countdown Grey Lynn--Countdown Grey Lynn Central--Countdown Newmarket--Distribution Centre Auckland,1010.3735416666667,SR5,4.4013583333333335
Distribution Centre Auckland--Countdown Grey Lynn--Countdown Grey Lynn Central--Countdown Onehunga--Distribution Centre Auckland,970.2151388888889,SR5,4.255327777777778
Distribution Centre Auckland--Countdown Grey Lynn--Countdown Grey Lynn Central--Countdown St Johns--Distribution Centre Auckland,1093.0690972222224,SR5,4.702069444444445
Distribution Centre Auckland--Countdown Grey Lynn--Countdown Grey Lynn Central--Countdown St Lukes--Distribution Centre Auckland,962.4952777777778,SR5,4.227255555555556
Distribution Centre Auckland--Countdown Grey Lynn--Countdown Metro Albert Street--Countdown Metro Halsey Street--Distribution Centre Auckland,773.690625,SR5,3.438625
Distribution Centre Auckland--Countdown Grey Lynn--Countdown Metro Albert Street--Countdown Mt Eden--Distribution Centre Auckland,886.3862499999999,SR5,3.939494444444444
Distribution Centre Auckland--Countdown Grey Lynn--Countdown Metro Albert Street--Countdown Mt Roskill--Distribution Centre Auckland,899.7106249999999,SR5,3.9987138888888887
Distribution Centre Auckland--Countdown Grey Lynn--Countdown Metro Albert Street--Countdown Newmarket--Distribution Centre Auckland,899.045,SR5,3.9957555555555553
Distribution Centre Auckland--Countdown Grey Lynn--Countdown Metro Albert Street--Countdown Onehunga--Distribution Centre Auckland,887.669375,SR5,3.945197222222222
Distribution Centre Auckland--Countdown Grey Lynn--Countdown Metro Albert Street--Countdown Ponsonby--Distribution Centre Auckland,916.3938194444443,SR5,4.059613888888888
Distribution Centre Auckland--Countdown Grey Lynn--Countdown Metro Albert Street--Countdown Pt Chevalier--Distribution Centre Auckland,931.9038194444444,SR5,4.116013888888888
Distribution Centre Auckland--Countdown Grey Lynn--Countdown Metro Albert Street--Countdown St Johns--Distribution Centre Auckland,954.0397916666666,SR5,4.196508333333333
Distribution Centre Auckland--Countdown Grey Lynn--Countdown Metro Albert Street--Countdown St Lukes--Distribution Centre Auckland,890.4274999999999,SR5,3.9574555555555553
Distribution Centre Auckland--Countdown Grey Lynn--Countdown Metro Albert Street--Countdown Three Kings--Distribution Centre Auckland,944.6080555555554,SR5,4.162211111111111
Distribution Centre Auckland--Countdown Grey Lynn--Countdown Metro Albert Street--Countdown Victoria Street West--Distribution Centre Auckland,943.9136805555556,SR5,4.159686111111111
Distribution Centre Auckland--Countdown Grey Lynn--Countdown Metro Halsey Street--Countdown Mt Eden--Distribution Centre Auckland,866.3093749999999,SR5,3.8502638888888887
Distribution Centre Auckland--Countdown Grey Lynn--Countdown Metro Halsey Street--Countdown Mt Roskill--Distribution Centre Auckland,865.3625,SR5,3.8460555555555556
Distribution Centre Auckland--Countdown Grey Lynn--Countdown Metro Halsey Street--Countdown Newmarket--Distribution Centre Auckland,871.775,SR5,3.8745555555555553
Distribution Centre Auckland--Countdown Grey Lynn--Countdown Metro Halsey Street--Countdown Onehunga--Distribution Centre Auckland,853.3218749999999,SR5,3.7925416666666663
Distribution Centre Auckland--Countdown Grey Lynn--Countdown Metro Halsey Street--Countdown Ponsonby--Distribution Centre Auckland,875.6931249999999,SR5,3.891969444444444
Distribution Centre Auckland--Countdown Grey Lynn--Countdown Metro Halsey Street--Countdown Pt Chevalier--Distribution Centre Auckland,891.755,SR5,3.9633555555555557
Distribution Centre Auckland--Countdown Grey Lynn--Countdown Metro Halsey Street--Countdown St Johns--Distribution Centre Auckland,948.1983333333333,SR5,4.1752666666666665
Distribution Centre Auckland--Countdown Grey Lynn--Countdown Metro Halsey Street--Countdown St Lukes--Distribution Centre Auckland,856.079375,SR5,3.804797222222222
Distribution Centre Auckland--Countdown Grey Lynn--Countdown Metro Halsey Street--Countdown Three Kings--Distribution Centre Auckland,911.2780555555556,SR5,4.0410111111111116
Distribution Centre Auckland--Countdown Grey Lynn--Countdown Metro Halsey Street--Countdown Victoria Street West--Distribution Centre Auckland,904.6872222222224,SR5,4.017044444444445
Distribution Centre Auckland--Countdown Grey Lynn--Countdown Mt Eden--Countdown Mt Roskill--Distribution Centre Auckland,960.4327777777778,SR5,4.2197555555555555
Distribution Centre Auckland--Countdown Grey Lynn--Countdown Mt Eden--Countdown Newmarket--Distribution Centre Auckland,995.2676388888888,SR5,4.346427777777778
Distribution Centre Auckland--Countdown Grey Lynn--Countdown Mt Eden--Countdown Onehunga--Distribution Centre Auckland,954.7968055555554,SR5,4.1992611111111104
Distribution Centre Auckland--Countdown Grey Lynn--Countdown Mt Eden--Countdown Ponsonby--Distribution Centre Auckland,1024.347361111111,SR5,4.452172222222222
Distribution Centre Auckland--Countdown Grey Lynn--Countdown Mt Eden--Countdown Pt Chevalier--Distribution Centre Auckland,1027.7061805555554,SR5,4.464386111111111
Distribution Centre Auckland--Countdown Grey Lynn--Countdown Mt Eden--Countdown St Johns--Distribution Centre Auckland,1081.698611111111,SR5,4.660722222222222
Distribution Centre Auckland--Countdown Grey Lynn--Countdown Mt Eden--Countdown St Lukes--Distribution Centre Auckland,957.6247222222221,SR5,4.209544444444444
Distribution Centre Auckland--Countdown Grey Lynn--Countdown Mt Roskill--Countdown Newmarket--Distribution Centre Auckland,1053.5004166666668,SR5,4.558183333333334
Distribution Centre Auckland--Countdown Grey Lynn--Countdown Mt Roskill--Countdown Onehunga--Distribution Centre Auckland,956.8394444444446,SR5,4.206688888888889
Distribution Centre Auckland--Countdown Grey Lynn--Countdown Mt Roskill--Countdown Ponsonby--Distribution Centre Auckland,1075.8052083333334,SR5,4.639291666666667
Distribution Centre Auckland--Countdown Grey Lynn--Countdown Mt Roskill--Countdown Pt Chevalier--Distribution Centre Auckland,1052.2361805555556,SR5,4.553586111111112
Distribution Centre Auckland--Countdown Grey Lynn--Countdown Mt Roskill--Countdown St Johns--Distribution Centre Auckland,1128.6411111111115,SR5,4.831422222222224
Distribution Centre Auckland--Countdown Grey Lynn--Countdown Mt Roskill--Countdown St Lukes--Distribution Centre Auckland,981.6253472222221,SR5,4.296819444444444
Distribution Centre Auckland--Countdown Grey Lynn--Countdown Newmarket--Countdown Onehunga--Distribution Centre Auckland,986.9893750000002,SR5,4.316325000000001
Distribution Centre Auckland--Countdown Grey Lynn--Countdown Newmarket--Countdown Ponsonby--Distribution Centre Auckland,1033.685902777778,SR5,4.486130555555556
Distribution Centre Auckland--Countdown Grey Lynn--Countdown Newmarket--Countdown Pt Chevalier--Distribution Centre Auckland,1033.9631944444445,SR5,4.4871388888888895
Distribution Centre Auckland--Countdown Grey Lynn--Countdown Newmarket--Countdown St Johns--Distribution Centre Auckland,1066.245138888889,SR5,4.604527777777778
Distribution Centre Auckland--Countdown Grey Lynn--Countdown Newmarket--Countdown St Lukes--Distribution Centre Auckland,990.3596527777779,SR5,4.328580555555556
Distribution Centre Auckland--Countdown Grey Lynn--Countdown Onehunga--Countdown Ponsonby--Distribution Centre Auckland,1140.7151388888892,SR5,4.875327777777779
Distribution Centre Auckland--Countdown Grey Lynn--Countdown Onehunga--Countdown Pt Chevalier--Distribution Centre Auckland,1128.5242361111113,SR5,4.830997222222223
Distribution Centre Auckland--Countdown Grey Lynn--Countdown Onehunga--Countdown St Johns--Distribution Centre Auckland,1108.7425694444446,SR5,4.75906388888889
Distribution Centre Auckland--Countdown Grey Lynn--Countdown Onehunga--Countdown St Lukes--Distribution Centre Auckland,1063.0574305555556,SR5,4.592936111111111
Distribution Centre Auckland--Countdown Grey Lynn--Countdown Ponsonby--Countdown St Johns--Distribution Centre Auckland,1083.5059722222227,SR5,4.667294444444446
Distribution Centre Auckland--Countdown Grey Lynn--Countdown Ponsonby--Countdown St Lukes--Distribution Centre Auckland,971.0118750000001,SR5,4.258225
Distribution Centre Auckland--Countdown Grey Lynn--Countdown Pt Chevalier--Countdown St Johns--Distribution Centre Auckland,1125.804791666667,SR5,4.821108333333334
Distribution Centre Auckland--Countdown Grey Lynn--Countdown Pt Chevalier--Countdown St Lukes--Distribution Centre Auckland,992.6482638888888,SR5,4.3369027777777776
Distribution Centre Auckland--Countdown Grey Lynn--Countdown St Johns--Countdown St Lukes--Distribution Centre Auckland,1146.6543749999998,SR5,4.8969249999999995
Distribution Centre Auckland--Countdown Grey Lynn Central--Countdown Metro Albert Street--Countdown Metro Halsey Street--Distribution Centre Auckland,770.0287500000001,SR5,3.4223500000000002
